date,location,station_reference,temperature_avg_c,temperature_min_c,temperature_max_c,dew_point_c,relative_humidity_pct,precipitation_mm,snow_depth_mm,wind_direction_deg,wind_speed_kmh,peak_wind_gust_kmh,sea_level_pressure_hpa,sunshine_minutes,cloud_cover_okta,visibility_m,weather_condition_code,temperature_range_c,pressure_change_hpa,rainfall_3day_mm,rainfall_7day_mm,next_day_temperature_c
2016-05-04,"Yangon, Myanmar",Yangon International Airport (VYYY),28.49,24.22,33.23,25.68,83.6,11.9,0,258.0,7.39,11.14,1007.71,176.0,5.5,4645.0,8,9.0,-0.59,66.28,122.64,28.17
2016-05-05,"Yangon, Myanmar",Yangon International Airport (VYYY),28.17,24.13,32.96,25.45,88.9,5.1,0,248.0,7.5,8.59,1006.51,262.0,5.7,5580.0,7,8.84,-1.21,17.0,127.74,28.98
2016-05-06,"Yangon, Myanmar",Yangon International Airport (VYYY),28.98,24.29,34.05,26.71,79.3,17.65,0,305.0,11.81,20.81,1009.1,273.0,8.0,5316.0,8,9.75,2.59,34.65,123.96,28.71
2016-05-07,"Yangon, Myanmar",Yangon International Airport (VYYY),28.71,25.86,33.53,27.16,81.9,25.54,0,229.0,7.93,11.11,1010.28,287.0,5.8,4300.0,8,7.67,1.18,48.29,135.91,28.22
2016-05-08,"Yangon, Myanmar",Yangon International Airport (VYYY),28.22,24.11,33.04,24.88,85.7,29.43,0,211.0,8.86,13.59,1008.76,221.0,5.4,3485.0,8,8.93,-1.52,72.62,143.99,28.6
2016-05-09,"Yangon, Myanmar",Yangon International Airport (VYYY),28.6,23.99,31.89,26.92,85.6,7.08,0,150.0,8.13,9.04,1004.64,221.0,5.4,5976.0,7,7.89,-4.11,62.04,96.7,28.13
2016-05-10,"Yangon, Myanmar",Yangon International Airport (VYYY),28.13,23.78,33.56,24.77,85.2,0.0,0,256.0,8.77,8.88,1010.74,170.0,6.4,7003.0,4,9.79,6.1,36.51,96.7,28.71
2016-05-11,"Yangon, Myanmar",Yangon International Airport (VYYY),28.71,24.7,33.99,25.8,80.4,16.91,0,177.0,9.27,13.31,1009.88,205.0,5.8,5405.0,8,9.3,-0.87,23.99,101.71,28.91
2016-05-12,"Yangon, Myanmar",Yangon International Airport (VYYY),28.91,25.28,35.16,26.51,83.1,6.92,0,207.0,8.97,10.91,1011.14,278.0,7.0,6366.0,7,9.88,1.27,23.83,103.53,27.37
2016-05-13,"Yangon, Myanmar",Yangon International Airport (VYYY),27.37,23.56,33.02,22.32,90.2,0.0,0,281.0,5.76,7.09,1011.45,182.0,5.6,8543.0,3,9.46,0.3,23.83,85.88,28.39
2016-05-14,"Yangon, Myanmar",Yangon International Airport (VYYY),28.39,24.37,33.19,23.69,88.1,40.63,0,264.0,12.76,14.74,1007.12,249.0,6.5,2009.0,25,8.82,-4.33,47.55,100.97,28.57
2016-05-15,"Yangon, Myanmar",Yangon International Airport (VYYY),28.57,24.53,33.66,25.25,86.2,13.58,0,237.0,6.11,6.89,1008.67,246.0,8.0,5588.0,8,9.13,1.55,54.21,85.12,28.29
2016-05-16,"Yangon, Myanmar",Yangon International Airport (VYYY),28.29,24.1,33.01,25.03,87.9,0.0,0,225.0,9.0,9.24,1009.85,193.0,5.8,8551.0,3,8.91,1.19,54.21,78.04,28.72
2016-05-17,"Yangon, Myanmar",Yangon International Airport (VYYY),28.72,25.09,33.89,26.44,85.1,5.78,0,201.0,10.56,14.13,1007.81,175.0,6.7,6935.0,7,8.8,-2.04,19.36,83.82,29.59
2016-05-18,"Yangon, Myanmar",Yangon International Airport (VYYY),29.59,26.8,34.06,26.72,87.2,13.74,0,227.0,7.58,10.43,1009.7,179.0,5.3,4514.0,8,7.27,1.89,19.52,80.65,29.77
2016-05-19,"Yangon, Myanmar",Yangon International Airport (VYYY),29.77,25.57,35.08,27.19,86.9,0.0,0,291.0,,10.98,1008.55,255.0,8.0,7147.0,4,9.5,-1.15,19.52,73.73,28.2
2016-05-20,"Yangon, Myanmar",Yangon International Airport (VYYY),28.2,23.33,33.67,24.58,81.4,1.57,0,241.0,7.93,17.66,1010.07,291.0,7.4,5296.0,7,10.34,1.53,15.31,75.3,28.68
2016-05-21,"Yangon, Myanmar",Yangon International Airport (VYYY),28.68,24.3,33.45,24.85,99.6,29.66,0,216.0,7.88,9.09,1008.87,232.0,5.6,4059.0,8,9.15,-1.2,31.23,64.33,28.6
2016-05-22,"Yangon, Myanmar",Yangon International Airport (VYYY),28.6,24.59,32.28,25.19,83.5,0.0,0,246.0,7.61,13.99,1011.82,192.0,4.7,6532.0,3,7.69,2.95,31.23,50.75,29.07
2016-05-23,"Yangon, Myanmar",Yangon International Airport (VYYY),29.07,25.38,33.36,26.99,97.9,0.0,0,225.0,10.54,11.33,1013.49,279.0,8.0,6385.0,4,7.99,1.67,29.66,50.75,31.81
2016-05-24,"Yangon, Myanmar",Yangon International Airport (VYYY),31.81,27.03,36.31,28.57,79.5,52.59,0,237.0,11.54,13.53,1010.68,332.0,7.8,1178.0,25,9.29,-2.81,52.59,97.56,28.81
2016-05-25,"Yangon, Myanmar",Yangon International Airport (VYYY),28.81,24.79,33.08,26.17,84.2,32.9,0,169.0,6.23,7.49,1009.63,174.0,7.2,3704.0,25,8.29,-1.05,85.49,116.71,27.53
2016-05-26,"Yangon, Myanmar",Yangon International Airport (VYYY),27.53,23.08,32.36,24.35,82.1,0.0,0,194.0,7.12,7.95,1006.64,139.0,5.2,5243.0,3,9.28,-3.0,85.49,116.71,29.42
2016-05-27,"Yangon, Myanmar",Yangon International Airport (VYYY),29.42,25.06,33.8,25.41,90.3,0.0,0,267.0,5.61,5.97,1009.6,211.0,8.0,6910.0,4,8.73,2.97,32.9,115.14,29.68
2016-05-28,"Yangon, Myanmar",Yangon International Airport (VYYY),29.68,26.13,33.87,25.41,83.5,0.0,0,224.0,10.78,17.91,1007.32,253.0,4.8,6992.0,3,7.74,-2.28,0.0,85.49,29.0
2016-05-29,"Yangon, Myanmar",Yangon International Airport (VYYY),29.0,25.09,34.01,24.81,87.4,1.5,0,266.0,6.87,9.1,1005.12,146.0,7.5,6113.0,7,8.91,-2.2,1.5,86.99,29.37
2016-05-30,"Yangon, Myanmar",Yangon International Airport (VYYY),29.37,25.25,33.5,27.56,79.8,20.07,0,256.0,8.93,,1011.37,195.0,6.3,4403.0,8,8.25,6.25,21.57,107.06,30.22
2016-05-31,"Yangon, Myanmar",Yangon International Airport (VYYY),30.22,26.49,35.36,28.49,89.2,19.72,0,308.0,9.12,16.93,1011.1,89.0,8.0,4480.0,8,8.87,-0.27,41.3,74.19,30.27
2016-06-01,"Yangon, Myanmar",Yangon International Airport (VYYY),30.27,26.2,33.66,27.85,74.1,10.28,0,249.0,8.41,12.69,1006.38,196.0,7.5,5845.0,8,7.46,-4.72,50.07,51.57,27.08
2016-06-02,"Yangon, Myanmar",Yangon International Airport (VYYY),27.08,23.37,31.19,23.87,83.3,0.0,0,182.0,8.2,10.01,1009.64,361.0,6.1,5541.0,4,7.82,3.26,30.0,51.57,28.2
2016-06-03,"Yangon, Myanmar",Yangon International Airport (VYYY),28.2,23.95,32.11,24.55,80.3,5.07,0,272.0,4.74,5.03,1005.67,65.0,6.8,,7,8.16,-3.97,15.35,56.65,27.95
2016-06-04,"Yangon, Myanmar",Yangon International Airport (VYYY),27.95,24.17,33.2,24.99,84.0,10.22,0,250.0,6.75,12.96,1006.98,150.0,7.7,5031.0,8,9.03,1.31,15.3,66.87,28.38
2016-06-05,"Yangon, Myanmar",Yangon International Airport (VYYY),28.38,25.45,32.86,25.05,81.8,0.0,0,266.0,5.33,5.91,1010.19,87.0,,5863.0,3,7.41,3.21,15.3,65.37,30.12
2016-06-06,"Yangon, Myanmar",Yangon International Airport (VYYY),30.12,25.92,35.29,28.02,92.3,0.0,0,228.0,8.32,10.68,1010.1,263.0,8.0,4862.0,4,9.36,-0.09,10.22,45.3,29.35
2016-06-07,"Yangon, Myanmar",Yangon International Airport (VYYY),29.35,25.62,34.32,26.4,82.3,0.0,0,215.0,10.63,15.26,1007.49,,4.9,5184.0,3,8.71,-2.6,0.0,25.57,28.55
2016-06-08,"Yangon, Myanmar",Yangon International Airport (VYYY),28.55,25.67,33.64,24.9,86.7,12.36,0,247.0,9.23,12.63,1009.86,92.0,7.9,5495.0,8,7.97,2.36,12.36,27.65,30.74
2016-06-09,"Yangon, Myanmar",Yangon International Airport (VYYY),30.74,26.92,35.0,27.11,81.0,13.08,0,326.0,11.83,13.26,1007.59,327.0,6.2,3777.0,8,8.08,-2.26,25.44,40.73,29.81
2016-06-10,"Yangon, Myanmar",Yangon International Airport (VYYY),29.81,26.0,34.84,26.48,82.9,2.09,0,219.0,9.73,10.61,1005.47,138.0,6.1,5966.0,7,8.84,-2.12,27.53,37.75,28.44
2016-06-11,"Yangon, Myanmar",Yangon International Airport (VYYY),28.44,25.06,32.35,25.37,93.7,0.0,0,241.0,8.85,10.64,1007.17,2.0,5.8,5199.0,3,7.29,1.7,15.17,27.53,30.42
2016-06-12,"Yangon, Myanmar",Yangon International Airport (VYYY),30.42,27.79,34.66,27.31,81.3,4.35,0,202.0,11.89,13.17,1010.12,190.0,6.7,5610.0,7,6.86,2.95,6.44,31.88,30.96
2016-06-13,"Yangon, Myanmar",Yangon International Airport (VYYY),30.96,27.29,35.28,27.3,86.7,5.74,0,287.0,8.13,8.25,1008.44,200.0,7.7,5485.0,7,8.0,-1.68,10.09,37.62,29.8
2016-06-14,"Yangon, Myanmar",Yangon International Airport (VYYY),29.8,26.41,34.11,23.84,91.6,0.0,0,220.0,8.44,12.57,1004.11,245.0,8.0,5855.0,4,7.69,-4.33,10.09,37.62,29.82
2016-06-15,"Yangon, Myanmar",Yangon International Airport (VYYY),29.82,26.16,34.35,27.85,87.0,32.6,0,305.0,9.63,18.11,1012.36,,7.5,2116.0,25,8.18,8.25,38.34,57.86,29.78
2016-06-16,"Yangon, Myanmar",Yangon International Airport (VYYY),29.78,26.64,34.63,26.81,83.5,4.9,0,251.0,9.31,10.56,1009.06,144.0,7.6,4243.0,7,7.99,-3.3,37.5,49.68,29.12
2016-06-17,"Yangon, Myanmar",Yangon International Airport (VYYY),29.12,25.39,33.22,25.35,93.5,12.99,0,,12.5,14.3,1011.26,292.0,8.0,5523.0,8,7.83,2.2,50.49,60.58,28.74
2016-06-18,"Yangon, Myanmar",Yangon International Airport (VYYY),28.74,24.64,33.9,24.26,85.0,26.41,0,256.0,6.56,9.28,1009.04,162.0,6.5,4131.0,8,9.25,-2.22,44.3,86.99,28.83
2016-06-19,"Yangon, Myanmar",Yangon International Airport (VYYY),28.83,25.81,33.43,25.89,89.3,12.44,0,282.0,10.68,15.01,1010.11,101.0,7.1,4247.0,8,7.63,1.07,51.84,95.08,28.87
2016-06-20,"Yangon, Myanmar",Yangon International Airport (VYYY),28.87,24.63,33.05,25.85,83.3,18.31,0,222.0,8.15,11.95,1006.28,95.0,6.3,3493.0,8,8.42,-3.83,57.16,107.65,28.44
2016-06-21,"Yangon, Myanmar",Yangon International Airport (VYYY),28.44,25.4,33.17,27.16,91.8,49.92,0,223.0,6.58,9.23,1006.38,211.0,5.5,1504.0,25,7.77,0.1,80.67,157.57,30.34
2016-06-22,"Yangon, Myanmar",Yangon International Airport (VYYY),30.34,25.9,35.4,26.57,86.1,0.0,0,246.0,9.88,10.36,1014.34,365.0,8.0,5383.0,4,9.51,7.96,68.22,124.97,29.52
2016-06-23,"Yangon, Myanmar",Yangon International Airport (VYYY),29.52,25.33,34.77,27.5,77.6,6.57,0,234.0,7.13,8.87,1009.12,221.0,8.0,4904.0,7,9.44,-5.21,56.49,126.63,28.67
2016-06-24,"Yangon, Myanmar",Yangon International Airport (VYYY),28.67,24.3,33.23,26.32,84.5,27.88,0,336.0,9.74,16.24,1007.61,94.0,6.1,3236.0,8,8.92,-1.51,34.45,141.52,30.8
2016-06-25,"Yangon, Myanmar",Yangon International Airport (VYYY),30.8,26.92,35.12,28.16,83.2,19.77,0,300.0,10.86,12.96,1006.53,323.0,6.1,4888.0,8,8.2,-1.08,54.21,134.88,30.21
2016-06-26,"Yangon, Myanmar",Yangon International Airport (VYYY),30.21,27.14,34.69,27.52,76.9,19.0,0,183.0,8.46,13.55,1011.14,266.0,7.5,4871.0,8,7.56,4.6,66.64,141.44,30.97
2016-06-27,"Yangon, Myanmar",Yangon International Airport (VYYY),30.97,26.88,35.57,27.52,75.7,0.0,0,227.0,7.24,8.31,1008.34,41.0,6.9,6775.0,4,8.69,-2.79,38.77,123.13,29.15
2016-06-28,"Yangon, Myanmar",Yangon International Airport (VYYY),29.15,24.85,34.33,27.34,90.7,0.0,0,272.0,10.69,14.13,1007.43,244.0,5.8,5651.0,3,9.48,-0.92,19.0,73.21,30.53
2016-06-29,"Yangon, Myanmar",Yangon International Airport (VYYY),30.53,26.47,35.51,28.28,82.8,0.0,0,209.0,11.65,17.44,1006.42,115.0,6.8,6047.0,4,9.04,-1.0,0.0,73.21,31.68
2016-06-30,"Yangon, Myanmar",Yangon International Airport (VYYY),31.68,28.24,36.58,27.69,89.2,5.29,0,282.0,8.49,8.77,1006.16,186.0,7.4,3915.0,7,8.34,-0.27,5.29,71.93,29.57
2016-07-01,"Yangon, Myanmar",Yangon International Airport (VYYY),29.57,26.07,35.39,24.9,87.4,0.0,0,134.0,9.16,12.29,1008.84,102.0,6.4,5444.0,4,9.33,2.69,5.29,44.05,29.41
2016-07-02,"Yangon, Myanmar",Yangon International Airport (VYYY),29.41,26.64,35.99,27.08,88.4,16.41,0,230.0,9.17,13.22,1009.62,310.0,8.0,5271.0,8,9.35,0.78,21.7,40.69,30.24
2016-07-03,"Yangon, Myanmar",Yangon International Airport (VYYY),30.24,26.35,36.11,28.12,76.1,7.93,0,213.0,8.77,10.45,1009.18,287.0,6.8,5255.0,7,9.77,-0.44,24.33,29.62,29.83
2016-07-04,"Yangon, Myanmar",Yangon International Airport (VYYY),29.83,26.31,34.81,27.09,83.4,14.18,0,337.0,8.02,17.77,1008.1,268.0,7.3,3365.0,8,8.5,-1.08,38.51,43.8,31.04
2016-07-05,"Yangon, Myanmar",Yangon International Airport (VYYY),31.04,26.61,36.28,27.89,79.2,2.88,0,236.0,7.89,8.77,1002.19,306.0,7.3,3175.0,7,9.67,-5.92,24.98,46.68,29.72
2016-07-06,"Yangon, Myanmar",Yangon International Airport (VYYY),29.72,25.46,35.65,26.22,86.4,8.8,0,289.0,11.1,13.08,1007.27,203.0,7.0,4571.0,7,10.2,5.09,25.86,55.48,30.19
2016-07-07,"Yangon, Myanmar",Yangon International Airport (VYYY),30.19,26.19,34.59,25.95,84.5,0.0,0,307.0,7.02,9.37,1012.85,289.0,8.0,6037.0,4,8.4,5.57,11.68,50.19,31.07
2016-07-08,"Yangon, Myanmar",Yangon International Airport (VYYY),31.07,27.08,35.67,28.84,90.5,0.0,0,268.0,7.82,12.16,1006.83,301.0,5.3,6862.0,3,8.59,-6.02,8.8,50.19,30.7
2016-07-09,"Yangon, Myanmar",Yangon International Airport (VYYY),30.7,26.88,35.37,28.65,84.9,4.96,0,255.0,8.29,12.23,1004.51,,5.9,5183.0,7,8.49,-2.31,4.96,38.75,29.51
2016-07-10,"Yangon, Myanmar",Yangon International Airport (VYYY),29.51,25.9,34.9,27.66,83.9,14.0,0,245.0,11.89,21.14,1007.33,248.0,8.0,3850.0,8,9.0,2.81,18.96,44.82,29.81
2016-07-11,"Yangon, Myanmar",Yangon International Airport (VYYY),29.81,27.76,35.35,27.2,92.5,6.17,0,219.0,12.41,14.45,1008.17,262.0,8.0,6537.0,7,7.59,0.84,25.13,36.81,32.06
2016-07-12,"Yangon, Myanmar",Yangon International Airport (VYYY),32.06,28.37,36.35,31.21,69.9,1.88,0,190.0,10.57,13.06,1006.84,228.0,6.2,6111.0,7,7.98,-1.33,22.05,35.81,30.93
2016-07-13,"Yangon, Myanmar",Yangon International Airport (VYYY),30.93,26.58,35.17,27.02,87.8,21.23,0,232.0,10.4,13.86,1007.78,263.0,6.3,3538.0,8,8.58,0.94,29.27,48.24,29.27
2016-07-14,"Yangon, Myanmar",Yangon International Airport (VYYY),29.27,26.78,33.5,25.93,83.0,0.0,0,251.0,9.67,11.45,1003.49,283.0,6.6,8785.0,4,6.72,-4.29,23.11,48.24,30.42
2016-07-15,"Yangon, Myanmar",Yangon International Airport (VYYY),30.42,25.9,35.56,28.47,80.8,0.0,0,320.0,12.67,15.65,1006.39,372.0,7.0,5973.0,4,9.66,2.9,21.23,48.24,28.83
2016-07-16,"Yangon, Myanmar",Yangon International Airport (VYYY),28.83,24.77,34.15,25.14,85.7,9.2,0,275.0,6.42,9.05,1009.89,342.0,5.7,6128.0,7,9.38,3.5,9.2,52.48,30.01
2016-07-17,"Yangon, Myanmar",Yangon International Airport (VYYY),30.01,26.3,34.15,25.19,80.6,1.19,0,345.0,10.1,12.01,1005.75,232.0,6.8,5907.0,7,7.85,-4.14,10.39,39.66,30.75
2016-07-18,"Yangon, Myanmar",Yangon International Airport (VYYY),30.75,26.62,36.34,28.09,74.4,7.61,0,267.0,9.35,12.95,1009.85,281.0,6.4,4492.0,7,9.72,4.1,18.0,41.11,29.26
2016-07-19,"Yangon, Myanmar",Yangon International Airport (VYYY),29.26,23.38,34.47,28.21,81.7,0.0,0,196.0,10.33,12.94,1005.33,131.0,7.3,7771.0,4,11.09,-4.51,8.8,39.23,31.89
2016-07-20,"Yangon, Myanmar",Yangon International Airport (VYYY),31.89,27.6,35.87,28.4,85.9,22.86,0,348.0,10.71,14.87,1007.5,298.0,7.6,3034.0,8,8.28,2.17,30.48,40.86,30.09
2016-07-21,"Yangon, Myanmar",Yangon International Airport (VYYY),30.09,25.9,35.8,25.39,81.8,11.6,0,248.0,9.27,10.63,1009.58,142.0,6.3,4594.0,8,9.9,2.08,34.46,52.46,30.92
2016-07-22,"Yangon, Myanmar",Yangon International Airport (VYYY),30.92,27.42,35.56,27.82,77.3,0.68,0,220.0,11.73,13.15,1005.14,265.0,4.5,5148.0,7,8.14,-4.44,35.14,53.14,27.6
2016-07-23,"Yangon, Myanmar",Yangon International Airport (VYYY),27.6,23.77,31.67,24.61,79.1,10.78,0,189.0,11.21,11.62,1009.82,227.0,6.9,6332.0,8,7.9,4.68,23.05,54.72,29.7
2016-07-24,"Yangon, Myanmar",Yangon International Airport (VYYY),29.7,24.69,34.74,27.09,74.1,0.0,0,195.0,6.67,7.89,1007.09,347.0,5.8,8021.0,3,10.05,-2.73,11.46,53.53,30.72
2016-07-25,"Yangon, Myanmar",Yangon International Airport (VYYY),30.72,27.36,36.82,26.56,89.2,26.84,0,216.0,11.05,12.08,1008.99,250.0,5.7,4142.0,8,9.46,1.89,37.63,72.76,29.38
2016-07-26,"Yangon, Myanmar",Yangon International Airport (VYYY),29.38,25.66,34.39,25.47,73.8,39.64,0,254.0,9.49,10.21,1003.33,193.0,6.1,1511.0,25,8.74,-5.66,66.49,112.4,31.12
2016-07-27,"Yangon, Myanmar",Yangon International Airport (VYYY),31.12,27.83,37.92,27.12,86.1,8.32,0,268.0,8.72,16.44,1006.62,378.0,5.1,6296.0,7,10.08,3.29,74.81,97.86,29.73
2016-07-28,"Yangon, Myanmar",Yangon International Airport (VYYY),29.73,25.96,34.29,25.77,77.6,12.57,0,230.0,7.3,8.05,1007.28,435.0,7.1,6811.0,8,8.34,0.66,60.53,98.84,32.23
2016-07-29,"Yangon, Myanmar",Yangon International Airport (VYYY),32.23,28.38,37.3,30.42,81.4,11.47,0,301.0,10.54,11.44,1005.6,312.0,5.5,5473.0,8,8.92,-1.67,32.36,109.63,30.01
2016-07-30,"Yangon, Myanmar",Yangon International Airport (VYYY),30.01,26.8,36.07,28.59,82.0,17.24,0,250.0,3.71,8.28,1005.25,218.0,5.6,6944.0,8,9.27,-0.35,41.27,116.08,29.48
2016-07-31,"Yangon, Myanmar",Yangon International Airport (VYYY),29.48,25.35,34.09,25.98,72.3,0.0,0,191.0,9.44,12.93,1008.5,350.0,5.9,7473.0,3,8.74,3.25,28.7,116.08,30.21
2016-08-01,"Yangon, Myanmar",Yangon International Airport (VYYY),30.21,26.19,34.24,28.85,,10.21,0,224.0,8.81,13.5,,300.0,5.5,6059.0,8,8.05,2.41,27.45,99.45,29.43
2016-08-02,"Yangon, Myanmar",Yangon International Airport (VYYY),29.43,25.16,33.71,26.98,82.0,0.0,0,173.0,6.68,17.41,1008.39,414.0,6.2,7826.0,4,8.54,-2.53,10.21,59.8,29.33
2016-08-03,"Yangon, Myanmar",Yangon International Airport (VYYY),29.33,25.13,33.52,26.89,74.6,9.71,0,248.0,12.01,17.04,1008.39,280.0,5.9,6363.0,7,8.39,0.0,19.92,61.19,30.23
2016-08-04,"Yangon, Myanmar",Yangon International Airport (VYYY),30.23,26.58,34.74,28.52,80.1,0.0,0,254.0,7.11,10.24,1010.03,188.0,5.7,6957.0,3,8.16,1.64,9.71,48.62,30.71
2016-08-05,"Yangon, Myanmar",Yangon International Airport (VYYY),30.71,27.4,35.9,26.77,76.9,17.21,0,260.0,13.34,17.06,1007.53,242.0,5.9,6349.0,8,8.5,-2.5,26.92,54.36,30.93
2016-08-06,"Yangon, Myanmar",Yangon International Airport (VYYY),30.93,27.23,36.75,28.12,81.0,5.14,0,160.0,12.42,14.12,1009.4,175.0,6.1,6688.0,7,9.52,1.87,22.35,42.27,28.88
2016-08-07,"Yangon, Myanmar",Yangon International Airport (VYYY),28.88,25.3,33.75,25.39,69.1,1.55,0,243.0,7.25,13.49,1005.08,315.0,3.6,8192.0,7,8.45,-4.32,23.9,43.82,28.38
2016-08-08,"Yangon, Myanmar",Yangon International Airport (VYYY),28.38,25.32,32.65,25.25,75.3,0.0,0,111.0,8.56,13.21,1007.5,151.0,4.6,7050.0,3,7.33,2.42,6.69,33.61,29.91
2016-08-09,"Yangon, Myanmar",Yangon International Airport (VYYY),29.91,27.07,35.26,26.0,68.8,0.0,0,195.0,8.57,9.36,1007.17,314.0,4.1,7625.0,3,8.19,-0.33,1.55,33.61,31.47
2016-08-10,"Yangon, Myanmar",Yangon International Airport (VYYY),31.47,27.94,36.58,28.54,67.7,7.75,0,197.0,5.57,10.11,1008.51,415.0,4.4,7696.0,7,8.64,1.34,7.75,31.64,30.81
2016-08-11,"Yangon, Myanmar",Yangon International Airport (VYYY),30.81,27.43,36.83,27.79,92.5,10.46,0,251.0,11.36,13.17,1008.65,415.0,5.2,8254.0,8,9.4,0.14,18.21,42.11,30.79
2016-08-12,"Yangon, Myanmar",Yangon International Airport (VYYY),30.79,26.59,35.17,27.22,73.5,0.0,0,288.0,3.43,4.86,1008.36,,4.0,9109.0,3,8.58,-0.29,18.21,24.9,29.19
2016-08-13,"Yangon, Myanmar",Yangon International Airport (VYYY),29.19,26.04,34.39,26.08,77.6,0.0,0,297.0,7.77,9.04,1006.63,408.0,5.4,9958.0,3,8.35,-1.73,10.46,19.76,29.0
2016-08-14,"Yangon, Myanmar",Yangon International Airport (VYYY),29.0,25.2,34.41,24.56,76.2,0.0,0,286.0,5.54,6.55,1007.05,282.0,5.5,7559.0,3,9.2,0.42,0.0,18.21,29.79
2016-08-15,"Yangon, Myanmar",Yangon International Airport (VYYY),29.79,25.53,33.59,26.94,69.1,1.02,0,189.0,7.51,12.64,1003.66,317.0,4.4,7618.0,7,8.06,-3.38,1.02,19.23,29.37
2016-08-16,"Yangon, Myanmar",Yangon International Airport (VYYY),29.37,25.41,31.98,25.66,74.6,0.0,0,245.0,9.12,10.15,1008.42,294.0,3.3,8120.0,1,6.57,4.76,1.02,19.23,29.43
2016-08-17,"Yangon, Myanmar",Yangon International Airport (VYYY),29.43,25.55,35.5,25.21,82.9,0.0,0,241.0,5.13,11.13,1005.18,281.0,3.6,7840.0,1,9.95,-3.24,1.02,11.48,30.92
2016-08-18,"Yangon, Myanmar",Yangon International Airport (VYYY),30.92,27.23,35.01,28.91,85.8,0.0,0,176.0,6.26,8.19,1008.41,429.0,3.6,8067.0,1,7.78,3.23,0.0,1.02,28.84
2016-08-19,"Yangon, Myanmar",Yangon International Airport (VYYY),28.84,25.29,33.13,25.83,77.4,0.0,0,179.0,6.51,13.76,1009.76,447.0,6.2,8684.0,4,7.83,1.36,0.0,1.02,27.81
2016-08-20,"Yangon, Myanmar",Yangon International Airport (VYYY),27.81,23.93,33.36,25.22,68.2,0.0,0,177.0,13.05,13.64,1003.17,423.0,3.0,7467.0,1,9.43,-6.59,0.0,1.02,29.46
2016-08-21,"Yangon, Myanmar",Yangon International Airport (VYYY),29.46,25.16,33.95,26.06,71.2,0.0,0,222.0,7.48,10.23,1003.68,309.0,4.7,8342.0,3,8.79,0.51,0.0,1.02,28.44
2016-08-22,"Yangon, Myanmar",Yangon International Airport (VYYY),28.44,24.68,33.95,26.94,78.9,0.0,0,211.0,8.96,9.07,1002.26,349.0,7.3,10030.0,4,9.26,-1.42,0.0,0.0,31.4
2016-08-23,"Yangon, Myanmar",Yangon International Airport (VYYY),31.4,27.22,35.41,27.13,69.8,19.33,0,222.0,9.61,10.51,1007.14,352.0,4.2,4191.0,8,8.2,4.88,19.33,19.33,30.16
2016-08-24,"Yangon, Myanmar",Yangon International Airport (VYYY),30.16,25.92,36.06,,80.4,0.0,0,239.0,9.17,9.84,1009.87,429.0,2.1,8431.0,1,10.15,2.74,19.33,19.33,29.13
2016-08-25,"Yangon, Myanmar",Yangon International Airport (VYYY),29.13,25.29,34.31,26.33,70.3,0.0,0,234.0,9.41,11.86,1006.36,424.0,3.5,8722.0,1,9.02,-3.51,19.33,19.33,30.84
2016-08-26,"Yangon, Myanmar",Yangon International Airport (VYYY),30.84,26.24,36.22,26.39,68.0,0.0,0,158.0,7.91,8.46,1011.74,360.0,2.3,9519.0,1,9.98,5.38,0.0,19.33,29.39
2016-08-27,"Yangon, Myanmar",Yangon International Airport (VYYY),29.39,25.98,33.17,26.85,77.8,0.0,0,184.0,6.44,13.53,1005.38,407.0,3.4,9200.0,1,7.19,-6.36,0.0,19.33,30.27
2016-08-28,"Yangon, Myanmar",Yangon International Airport (VYYY),30.27,26.68,34.28,27.95,77.7,0.0,0,167.0,8.46,9.69,1009.44,374.0,5.2,8515.0,3,7.59,4.06,0.0,19.33,28.81
2016-08-29,"Yangon, Myanmar",Yangon International Airport (VYYY),28.81,24.99,34.28,26.21,76.9,0.0,0,237.0,10.03,12.02,1008.6,437.0,2.3,9405.0,1,9.3,-0.84,0.0,19.33,29.86
2016-08-30,"Yangon, Myanmar",Yangon International Airport (VYYY),29.86,25.9,34.12,27.67,75.5,45.92,0,243.0,7.94,12.78,1005.89,367.0,2.9,4779.0,25,8.23,-2.71,45.92,45.92,29.44
2016-08-31,"Yangon, Myanmar",Yangon International Airport (VYYY),29.44,26.63,34.76,26.42,73.2,0.0,0,194.0,7.53,8.3,1008.92,441.0,3.8,10746.0,1,8.13,3.03,45.92,45.92,29.99
2016-09-01,"Yangon, Myanmar",Yangon International Airport (VYYY),29.99,26.01,35.06,27.14,70.5,0.0,0,273.0,9.18,9.64,1006.62,383.0,1.9,8237.0,1,9.05,-2.3,45.92,45.92,29.12
2016-09-02,"Yangon, Myanmar",Yangon International Airport (VYYY),29.12,26.03,33.98,26.0,80.1,0.0,0,212.0,10.05,10.09,1006.26,462.0,3.2,10291.0,1,7.95,-0.36,0.0,45.92,31.06
2016-09-03,"Yangon, Myanmar",Yangon International Airport (VYYY),31.06,28.61,35.8,28.38,77.2,0.0,0,213.0,5.73,21.04,1004.18,533.0,2.2,9863.0,1,7.18,-2.08,0.0,45.92,30.01
2016-09-04,"Yangon, Myanmar",Yangon International Airport (VYYY),30.01,25.91,34.86,26.07,72.9,0.0,0,205.0,5.52,7.82,,466.0,3.0,9687.0,1,8.94,5.52,0.0,45.92,28.28
